cell_id,label_candidate,label_type,evidence_id,distance_to_evidence_m,confidence,label_basis
GRID-18310,unlabeled,untested_or_unreported,,2571.47,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18311,unlabeled,untested_or_unreported,,2600.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18312,unlabeled,untested_or_unreported,,2628.73,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18313,unlabeled,untested_or_unreported,,2625.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18314,unlabeled,untested_or_unreported,,2597.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18315,unlabeled,untested_or_unreported,,2568.66,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18316,unlabeled,untested_or_unreported,,2540.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18317,unlabeled,untested_or_unreported,,2511.77,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18318,unlabeled,untested_or_unreported,,2483.38,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18319,unlabeled,untested_or_unreported,,2455.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18320,unlabeled,untested_or_unreported,,2426.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18321,unlabeled,untested_or_unreported,,2398.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18322,unlabeled,untested_or_unreported,,2370.21,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18323,unlabeled,untested_or_unreported,,2342.02,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18324,unlabeled,untested_or_unreported,,2313.88,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18325,unlabeled,untested_or_unreported,,2285.79,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18326,unlabeled,untested_or_unreported,,2257.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18327,unlabeled,untested_or_unreported,,2229.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18328,unlabeled,untested_or_unreported,,2201.81,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18329,unlabeled,untested_or_unreported,,2173.93,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18330,unlabeled,untested_or_unreported,,2146.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18331,unlabeled,untested_or_unreported,,2118.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18332,unlabeled,untested_or_unreported,,2090.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18333,unlabeled,untested_or_unreported,,2062.98,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18334,unlabeled,untested_or_unreported,,2035.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18335,unlabeled,untested_or_unreported,,2007.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18336,unlabeled,untested_or_unreported,,1980.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18337,unlabeled,untested_or_unreported,,1953.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18338,unlabeled,untested_or_unreported,,1925.82,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18339,unlabeled,untested_or_unreported,,1898.62,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18340,unlabeled,untested_or_unreported,,1871.51,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18341,unlabeled,untested_or_unreported,,1844.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18342,unlabeled,untested_or_unreported,,1817.55,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18343,unlabeled,untested_or_unreported,,1790.72,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18344,unlabeled,untested_or_unreported,,1763.99,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18345,unlabeled,untested_or_unreported,,1737.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18346,unlabeled,untested_or_unreported,,1710.85,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18347,unlabeled,untested_or_unreported,,1684.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18348,unlabeled,untested_or_unreported,,1658.18,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18349,unlabeled,untested_or_unreported,,1632.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18350,unlabeled,untested_or_unreported,,1606.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18351,unlabeled,untested_or_unreported,,1580.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18352,unlabeled,untested_or_unreported,,1554.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18353,unlabeled,untested_or_unreported,,1528.88,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18354,unlabeled,untested_or_unreported,,1503.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18355,unlabeled,untested_or_unreported,,1478.25,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18356,unlabeled,untested_or_unreported,,1453.21,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18357,unlabeled,untested_or_unreported,,1428.35,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18358,unlabeled,untested_or_unreported,,1403.7,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18359,unlabeled,untested_or_unreported,,1379.26,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18360,unlabeled,untested_or_unreported,,1355.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18361,unlabeled,untested_or_unreported,,1331.06,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18362,unlabeled,untested_or_unreported,,1307.32,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18363,unlabeled,untested_or_unreported,,1283.85,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18364,unlabeled,untested_or_unreported,,1260.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18365,unlabeled,untested_or_unreported,,1237.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18366,unlabeled,untested_or_unreported,,1215.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18367,unlabeled,untested_or_unreported,,1192.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18368,unlabeled,untested_or_unreported,,1170.97,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-18369,unlabeled,untested_or_unreported,,1149.41,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
